language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,出差,chūchāi ,chūchāi,chúchāi,chūchǎi,chùchāi,to go on an official or business trip,公司需要出差這個問題。,gōngsī xūyào chūchāi zhège wèntí.,The company needs to to go on an official or business trip this problem.,B2,work,verb,Core Content,
Taiwan Mandarin,出發,chūfā ,chūfā,chúfā,chūfǎ,chùfā,to set off,我們需要先出發這件事。,wǒmen xūyào xiān chūfā zhè jiàn shì.,We need to to set off this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,出現,chūxiàn ,chūxiàn,chúxiàn,chūxián,chùxiàn,to appear,我們需要先出現這件事。,wǒmen xūyào xiān chūxiàn zhè jiàn shì.,We need to to appear this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,出租,chūzū ,chūzū,chúzū,chūzǔ,chùzū,to rent,我們需要先出租這件事。,wǒmen xūyào xiān chūzū zhè jiàn shì.,We need to to rent this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,處理,chŭlĭ,chǔlǐ,chùlǐ,chǔlī,chúlǐ,to handle;  to deal with,我們需要先處理這件事。,wǒmen xūyào xiān chǔlǐ zhè jiàn shì.,We need to to handle;  to deal with this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,廚師,chúshī ,chúshī,chǔshī,chúshǐ,chūshī,cook,我今天想買一些廚師。,wǒ jīntiān xiǎng mǎi yìxiē chúshī.,I want to buy some cook today.,B2,food,noun,Core Content,
Taiwan Mandarin,吹,chuī,chuī,chuí,chuǐ,chuì,to blow,我們需要先吹這件事。,wǒmen xūyào xiān chuī zhè jiàn shì.,We need to to blow this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,此,cĭ,cǐ,cì,cī,cí,this;  these,這個此在生活中很常見。,zhège cǐ zài shēnghuó zhōng hěn chángjiàn.,This this;  these is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,刺激,cìjī ,cìjī,cījī,cìjǐ,cǐjī,to provoke;  to irritate,我們需要先刺激這件事。,wǒmen xūyào xiān cìjī zhè jiàn shì.,We need to to provoke;  to irritate this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,從不,cóngbù ,cóngbù,cǒngbù,cóngbú,cōngbù,never,這個從不在生活中很常見。,zhège cóngbù zài shēnghuó zhōng hěn chángjiàn.,This never is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,從小,cóngxiăo ,cóngxiǎo,cǒngxiǎo,cóngxiāo,cōngxiǎo,from childhood;  from a young age,家裡的從小需要整理。,jiā lǐ de cóngxiǎo xūyào zhěnglǐ.,The from childhood;  from a young age at home needs to be organized.,B2,home and family,noun,Core Content,
Taiwan Mandarin,醋,cù ,cù,cū,cú,cǔ,vinegar,這個醋在生活中很常見。,zhège cù zài shēnghuó zhōng hěn chángjiàn.,This vinegar is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,寸,cùn ,cùn,cūn,cún,cǔn,a unit of length,這個寸在生活中很常見。,zhège cùn zài shēnghuó zhōng hěn chángjiàn.,This a unit of length is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,存在,cúnzài ,cúnzài,cǔnzài,cúnzái,cūnzài,to exist,我們需要先存在這件事。,wǒmen xūyào xiān cúnzài zhè jiàn shì.,We need to to exist this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,錯,cuò ,cuò,cuō,cuó,cuǒ,surname Cuo,這個錯在生活中很常見。,zhège cuò zài shēnghuó zhōng hěn chángjiàn.,This surname Cuo is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,錯誤,cuòwù ,cuòwù,cuōwù,cuòwú,cuǒwù,mistaken;  false,這個錯誤在生活中很常見。,zhège cuòwù zài shēnghuó zhōng hěn chángjiàn.,This mistaken;  false is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,挫折,cuòzhé ,cuòzhé,cuōzhé,cuòzhè,cuǒzhé,setback,這個挫折在生活中很常見。,zhège cuòzhé zài shēnghuó zhōng hěn chángjiàn.,This setback is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,達成,dáchéng ,dáchéng,dǎchéng,dáchèng,dāchéng,to reach (an agreement),我們需要先達成這件事。,wǒmen xūyào xiān dáchéng zhè jiàn shì.,We need to to reach (an agreement) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,打架,dăjià ,dǎjià,dàjià,dǎjiá,dájià,to fight,我們需要先打架這件事。,wǒmen xūyào xiān dǎjià zhè jiàn shì.,We need to to fight this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,大多數,dàduōshù ,dàduōshù,dāduōshù,dàduǒshù,dàduōshǔ,(great) majority,我今天想買一些大多數。,wǒ jīntiān xiǎng mǎi yìxiē dàduōshù.,I want to buy some (great) majority today.,B2,food,noun,Core Content,
Taiwan Mandarin,大方,dàfāng ,dàfāng,dāfāng,dàfǎng,dǎfāng,see 大方縣|大方县[Da4 fang1 Xian4],這個大方在生活中很常見。,zhège dàfāng zài shēnghuó zhōng hěn chángjiàn.,This see 大方縣|大方县[Da4 fang1 Xian4] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,大會,dàhuì ,dàhuì,dāhuì,dàhuí,dǎhuì,general assembly,這個大會在生活中很常見。,zhège dàhuì zài shēnghuó zhōng hěn chángjiàn.,This general assembly is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,代表,dàibiăo ,dàibiǎo,dāibiǎo,dàibiāo,dǎibiǎo,representative,這個代表在生活中很常見。,zhège dàibiǎo zài shēnghuó zhōng hěn chángjiàn.,This representative is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,代替,dàitì ,dàitì,dāitì,dàití,dǎitì,to replace;  to take the place of,我們需要先代替這件事。,wǒmen xūyào xiān dàitì zhè jiàn shì.,We need to to replace;  to take the place of this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,帶領,dàilĭng ,dàilǐng,dāilǐng,dàilīng,dǎilǐng,to guide,我們需要先帶領這件事。,wǒmen xūyào xiān dàilǐng zhè jiàn shì.,We need to to guide this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,單純,dānchún ,dānchún,dánchún,dānchùn,dànchún,simple,這個單純在生活中很常見。,zhège dānchún zài shēnghuó zhōng hěn chángjiàn.,This simple is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,淡,dàn ,dàn,dān,dán,dǎn,insipid,這個淡在生活中很常見。,zhège dàn zài shēnghuó zhōng hěn chángjiàn.,This insipid is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,當場,dāngchăng ,dāngchǎng,dángchǎng,dāngchāng,dàngchǎng,at the scene;  on the spot,這個當場在生活中很常見。,zhège dāngchǎng zài shēnghuó zhōng hěn chángjiàn.,This at the scene;  on the spot is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,當地,dāngdì ,dāngdì,dángdì,dāngdí,dàngdì,local,這個當地在生活中很常見。,zhège dāngdì zài shēnghuó zhōng hěn chángjiàn.,This local is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,當面,dāngmiàn ,dāngmiàn,dángmiàn,dāngmián,dàngmiàn,to sb's face,我們需要先當面這件事。,wǒmen xūyào xiān dāngmiàn zhè jiàn shì.,We need to to sb's face this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,當年,dāngnián ,dāngnián,dángnián,dāngniàn,dàngnián,in those days;  back then,這個當年過得很快。,zhège dāngnián guò de hěn kuài.,This in those days;  back then passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,當天,dàngtiān ,dàngtiān,dāngtiān,dàngtiǎn,dǎngtiān,on that day,這個當天過得很快。,zhège dàngtiān guò de hěn kuài.,This on that day passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,當作/當做,dàngzuò ,dàngzuò,dāngzuò,dàngzuó,dǎngzuò,to treat as,媽媽正在當作晚餐。,māma zhèngzài dàngzuò wǎncān.,Mom is to treat as dinner.,B2,food,verb,Core Content,
Taiwan Mandarin,擔任,dānrèn ,dānrèn,dánrèn,dānrén,dànrèn,to hold a governmental office or post,公司需要擔任這個問題。,gōngsī xūyào dānrèn zhège wèntí.,The company needs to to hold a governmental office or post this problem.,B2,work,verb,Core Content,
Taiwan Mandarin,單身,dānshēn ,dānshēn,dánshēn,dānshěn,dànshēn,unmarried;  single,這個單身在生活中很常見。,zhège dānshēn zài shēnghuó zhōng hěn chángjiàn.,This unmarried;  single is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,島,dăo ,dǎo,dào,dāo,dáo,island,這個島在生活中很常見。,zhège dǎo zài shēnghuó zhōng hěn chángjiàn.,This island is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,倒,dăo ,dǎo,dào,dāo,dáo,to fall;  to collapse,我們需要先倒這件事。,wǒmen xūyào xiān dǎo zhè jiàn shì.,We need to to fall;  to collapse this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,導演,dăoyăn ,dǎoyǎn,dàoyǎn,dǎoyān,dáoyǎn,to direct,我們需要先導演這件事。,wǒmen xūyào xiān dǎoyǎn zhè jiàn shì.,We need to to direct this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,到,dào,dào,dāo,dáo,dǎo,to reach;  to arrive,我們需要先到這件事。,wǒmen xūyào xiān dào zhè jiàn shì.,We need to to reach;  to arrive this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,到底,dàodĭ,dàodǐ,dāodǐ,dàodī,dǎodǐ,finally,這個到底在生活中很常見。,zhège dàodǐ zài shēnghuó zhōng hěn chángjiàn.,This finally is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,倒是,dàoshì ,dàoshì,dāoshì,dàoshí,dǎoshì,contrary to what one might expect,我們需要先倒是這件事。,wǒmen xūyào xiān dàoshì zhè jiàn shì.,We need to contrary to what one might expect this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,道德,dàodé ,dàodé,dāodé,dàodè,dǎodé,virtue,這個道德在生活中很常見。,zhège dàodé zài shēnghuó zhōng hěn chángjiàn.,This virtue is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,道教,Dàojiào,Dàojiào,Dāojiào,Dàojiáo,Dǎojiào,Taoism;  Daoism,這個道教在生活中很常見。,zhège Dàojiào zài shēnghuó zhōng hěn chángjiàn.,This Taoism;  Daoism is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,道理,dàolĭ,dàolǐ,dāolǐ,dàolī,dǎolǐ,reason,這個道理在生活中很常見。,zhège dàolǐ zài shēnghuó zhōng hěn chángjiàn.,This reason is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,道歉,dàoqiàn ,dàoqiàn,dāoqiàn,dàoqián,dǎoqiàn,to apologize,我們需要先道歉這件事。,wǒmen xūyào xiān dàoqiàn zhè jiàn shì.,We need to to apologize this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,答應,dāyìng ,dāyìng,dáyìng,dāyíng,dàyìng,to answer;  to respond,我們需要先答應這件事。,wǒmen xūyào xiān dāyìng zhè jiàn shì.,We need to to answer;  to respond this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,打掃,dăsăo ,dǎsǎo,dàsǎo,dǎsāo,dásǎo,to clean,我們需要先打掃這件事。,wǒmen xūyào xiān dǎsǎo zhè jiàn shì.,We need to to clean this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,打聽,dătīng ,dǎtīng,dàtīng,dǎtǐng,dátīng,to ask about,我們需要先打聽這件事。,wǒmen xūyào xiān dǎtīng zhè jiàn shì.,We need to to ask about this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,大小,dàxiăo ,dàxiǎo,dāxiǎo,dàxiāo,dǎxiǎo,large and small,這個大小在生活中很常見。,zhège dàxiǎo zài shēnghuó zhōng hěn chángjiàn.,This large and small is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,大約,dàyuē ,dàyuē,dāyuē,dàyuě,dǎyuē,approximately,這個大約在生活中很常見。,zhège dàyuē zài shēnghuó zhōng hěn chángjiàn.,This approximately is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,打仗,dăzhàng ,dǎzhàng,dàzhàng,dǎzháng,dázhàng,to fight a battle,我們需要先打仗這件事。,wǒmen xūyào xiān dǎzhàng zhè jiàn shì.,We need to to fight a battle this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,得,dé ,dé,dě,dè,dē,to obtain,我們需要先得這件事。,wǒmen xūyào xiān dé zhè jiàn shì.,We need to to obtain this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,得意,déyì ,déyì,děyì,déyí,dēyì,proud of oneself,這個得意在生活中很常見。,zhège déyì zài shēnghuó zhōng hěn chángjiàn.,This proud of oneself is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,等待,děngdài ,děngdài,dèngdài,děngdái,déngdài,to wait;  to wait for,我們需要先等待這件事。,wǒmen xūyào xiān děngdài zhè jiàn shì.,We need to to wait;  to wait for this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,燈光,dēngguāng ,dēngguāng,déngguāng,dēngguǎng,dèngguāng,(stage) lighting,這個燈光在生活中很常見。,zhège dēngguāng zài shēnghuó zhōng hěn chángjiàn.,This (stage) lighting is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,敵人,dírén ,dírén,dǐrén,dírèn,dīrén,enemy,這個敵人在生活中很常見。,zhège dírén zài shēnghuó zhōng hěn chángjiàn.,This enemy is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,抵達,dĭdá ,dǐdá,dìdá,dǐdà,dídá,to arrive,我們需要先抵達這件事。,wǒmen xūyào xiān dǐdá zhè jiàn shì.,We need to to arrive this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,地板,dìbăn ,dìbǎn,dībǎn,dìbān,dǐbǎn,floor,這個地板在生活中很常見。,zhège dìbǎn zài shēnghuó zhōng hěn chángjiàn.,This floor is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,地帶,dìdài ,dìdài,dīdài,dìdái,dǐdài,zone,這個地帶在生活中很常見。,zhège dìdài zài shēnghuó zhōng hěn chángjiàn.,This zone is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,地理,dìlĭ ,dìlǐ,dīlǐ,dìlī,dǐlǐ,geography,這個地理在生活中很常見。,zhège dìlǐ zài shēnghuó zhōng hěn chángjiàn.,This geography is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,地球,dìqiú ,dìqiú,dīqiú,dìqiù,dǐqiú,the earth,我們應該保護地球。,wǒmen yīnggāi bǎohù dìqiú.,We should protect the earth.,B2,environment,noun,Core Content,
Taiwan Mandarin,地區,dìqū ,dìqū,dīqū,dìqǔ,dǐqū,region;  area (informal or geographical term),這個情況很地區。,zhège qíngkuàng hěn dìqū.,This situation is region;  area (informal or geographical term).,B2,general,adjective,Core Content,
Taiwan Mandarin,地攤,dìtān ,dìtān,dītān,dìtǎn,dǐtān,roadside stall,我們先確認地攤的時間。,wǒmen xiān quèrèn dìtān de shíjiān.,We first confirm the time for the roadside stall.,B2,travel,proper noun,Core Content,
Taiwan Mandarin,地位,dìwèi ,dìwèi,dīwèi,dìwéi,dǐwèi,position,這個地位在生活中很常見。,zhège dìwèi zài shēnghuó zhōng hěn chángjiàn.,This position is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,地下,dìxià ,dìxià,dīxià,dìxiá,dǐxià,underground,這個地下在生活中很常見。,zhège dìxià zài shēnghuó zhōng hěn chángjiàn.,This underground is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,地形,dìxíng ,dìxíng,dīxíng,dìxìng,dǐxíng,topography,這個地形在生活中很常見。,zhège dìxíng zài shēnghuó zhōng hěn chángjiàn.,This topography is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,點,diăn,diǎn,diàn,diān,dián,to touch briefly;  to tap,我們需要先點這件事。,wǒmen xūyào xiān diǎn zhè jiàn shì.,We need to to touch briefly;  to tap this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,電車,diànchē ,diànchē,diānchē,diànchě,diǎnchē,tram;  streetcar,我們先確認電車的時間。,wǒmen xiān quèrèn diànchē de shíjiān.,We first confirm the time for the tram;  streetcar.,B2,travel,proper noun,Core Content,
Taiwan Mandarin,電池,diànchí ,diànchí,diānchí,diànchì,diǎnchí,battery;  electric cell,這個電池在生活中很常見。,zhège diànchí zài shēnghuó zhōng hěn chángjiàn.,This battery;  electric cell is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,電燈,diàndēng,diàndēng,diāndēng,diànděng,diǎndēng,electric light,這個電燈在生活中很常見。,zhège diàndēng zài shēnghuó zhōng hěn chángjiàn.,This electric light is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,調查,diàochá ,diàochá,diāochá,diàochà,diǎochá,investigation,這個調查在生活中很常見。,zhège diàochá zài shēnghuó zhōng hěn chángjiàn.,This investigation is common in daily life.,B2,general,noun,Core Content,
