language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,完全,wánquán ,wánquán,wǎnquán,wánquàn,wānquán,completely,我今天學到「完全」這個詞。,wǒ jīntiān xuédào wánquán zhège cí.,"Today I learned the word ""completely.""",B1,function,adverb,Core Content,
Taiwan Mandarin,相當,xiāngdāng ,xiāngdāng,xiángdāng,xiāngdǎng,xiàngdāng,quite; fairly,我今天學到「相當」這個詞。,wǒ jīntiān xuédào xiāngdāng zhège cí.,"Today I learned the word ""quite; fairly.""",B1,function,adverb,Core Content,
Taiwan Mandarin,一切,yīqiè,yīqiè,yíqiè,yīqié,yìqiè,everything; all,我今天學到「一切」這個詞。,wǒ jīntiān xuédào yīqiè zhège cí.,"Today I learned the word ""everything; all.""",B1,function,pronoun,Core Content,
Taiwan Mandarin,已,yĭ ,yǐ,yì,yī,yí,already,我今天學到「已」這個詞。,wǒ jīntiān xuédào yǐ zhège cí.,"Today I learned the word ""already.""",B1,time,adverb,Core Content,
Taiwan Mandarin,尤其,yóuqí ,yóuqí,yǒuqí,yóuqì,yōuqí,especially,我今天學到「尤其」這個詞。,wǒ jīntiān xuédào yóuqí zhège cí.,"Today I learned the word ""especially.""",B1,function,adverb,Core Content,
Taiwan Mandarin,越,yuè ,yuè,yuē,yué,yuě,the more; increasingly,我今天學到「越」這個詞。,wǒ jīntiān xuédào yuè zhège cí.,"Today I learned the word ""the more; increasingly.""",B1,function,adverb,Core Content,
Taiwan Mandarin,整,zhěng ,zhěng,zhèng,zhēng,zhéng,whole; entire,我今天學到「整」這個詞。,wǒ jīntiān xuédào zhěng zhège cí.,"Today I learned the word ""whole; entire.""",B1,quantity,adjective,Core Content,
Taiwan Mandarin,正,zhèng ,zhèng,zhēng,zhéng,zhěng,just; exactly; positive,我今天學到「正」這個詞。,wǒ jīntiān xuédào zhèng zhège cí.,"Today I learned the word ""just; exactly; positive.""",B1,function,adverb,Core Content,
Taiwan Mandarin,只要,zhĭyào ,zhǐyào,zhìyào,zhǐyáo,zhíyào,as long as,我今天學到「只要」這個詞。,wǒ jīntiān xuédào zhǐyào zhège cí.,"Today I learned the word ""as long as.""",B1,function,conjunction,Core Content,
Taiwan Mandarin,最好,zuìhăo ,zuìhǎo,zuīhǎo,zuìhāo,zuǐhǎo,had better; best,我今天學到「最好」這個詞。,wǒ jīntiān xuédào zuìhǎo zhège cí.,"Today I learned the word ""had better; best.""",B1,function,adverb,Core Content,
Taiwan Mandarin,同樣,tóngyàng ,tóngyàng,tǒngyàng,tóngyáng,tōngyàng,same; similarly,我今天學到「同樣」這個詞。,wǒ jīntiān xuédào tóngyàng zhège cí.,"Today I learned the word ""same; similarly.""",B1,function,adjective,Core Content,
Taiwan Mandarin,空,kōng ,kōng,kóng,kǒng,kòng,empty; free time,我今天學到「空」這個詞。,wǒ jīntiān xuédào kōng zhège cí.,"Today I learned the word ""empty; free time.""",B1,description,adjective,Core Content,
Taiwan Mandarin,連,lián ,lián,liǎn,liàn,liān,even; connect,我今天學到「連」這個詞。,wǒ jīntiān xuédào lián zhège cí.,"Today I learned the word ""even; connect.""",B1,function,preposition,Core Content,
Taiwan Mandarin,倍,bèi ,bèi,bēi,béi,běi,times; fold,我今天學到「倍」這個詞。,wǒ jīntiān xuédào bèi zhège cí.,"Today I learned the word ""times; fold.""",B1,quantity,measure word,Core Content,
Taiwan Mandarin,包括,bāokuò ,bāokuò,báokuò,bāokuó,bàokuò,to include,我今天學到「包括」這個詞。,wǒ jīntiān xuédào bāokuò zhège cí.,"Today I learned the word ""to include.""",B1,function,verb,Core Content,
Taiwan Mandarin,步,bù ,bù,bū,bú,bǔ,step,我今天學到「步」這個詞。,wǒ jīntiān xuédào bù zhège cí.,"Today I learned the word ""step.""",B1,measure,noun,Core Content,
Taiwan Mandarin,當時,dāngshí ,dāngshí,dángshí,dāngshì,dàngshí,at that time,我今天學到「當時」這個詞。,wǒ jīntiān xuédào dāngshí zhège cí.,"Today I learned the word ""at that time.""",B1,time,phrase,Core Content,
Taiwan Mandarin,等到,děngdào ,děngdào,dèngdào,děngdáo,déngdào,wait until,我今天學到「等到」這個詞。,wǒ jīntiān xuédào děngdào zhège cí.,"Today I learned the word ""wait until.""",B1,time,conjunction,Core Content,
Taiwan Mandarin,煩,fán ,fán,fǎn,fàn,fān,annoying; bothered,我今天學到「煩」這個詞。,wǒ jīntiān xuédào fán zhège cí.,"Today I learned the word ""annoying; bothered.""",B1,feelings,adjective,Core Content,
Taiwan Mandarin,剛好,gānghăo ,gānghǎo,gánghǎo,gānghāo,gànghǎo,just right; exactly,我今天學到「剛好」這個詞。,wǒ jīntiān xuédào gānghǎo zhège cí.,"Today I learned the word ""just right; exactly.""",B1,time,adverb,Core Content,
Taiwan Mandarin,或者,huòzhě ,huòzhě,huōzhě,huòzhē,huǒzhě,or,我今天學到「或者」這個詞。,wǒ jīntiān xuédào huòzhě zhège cí.,"Today I learned the word ""or.""",B1,function,conjunction,Core Content,
Taiwan Mandarin,哇,wā ,wā,wá,wǎ,wà,wow,我今天學到「哇」這個詞。,wǒ jīntiān xuédào wā zhège cí.,"Today I learned the word ""wow.""",B1,function,interjection,Core Content,
Taiwan Mandarin,需,xū ,xū,xú,xǔ,xù,to need,我今天學到「需」這個詞。,wǒ jīntiān xuédào xū zhège cí.,"Today I learned the word ""to need.""",B1,function,verb,Core Content,
Taiwan Mandarin,須,xū ,xū,xú,xǔ,xù,must; need,我今天學到「須」這個詞。,wǒ jīntiān xuédào xū zhège cí.,"Today I learned the word ""must; need.""",B1,function,verb,Core Content,
Taiwan Mandarin,直接,zhíjiē ,zhíjiē,zhǐjiē,zhíjiě,zhījiē,direct; directly,我今天學到「直接」這個詞。,wǒ jīntiān xuédào zhíjiē zhège cí.,"Today I learned the word ""direct; directly.""",B1,function,adverb,Core Content,
Taiwan Mandarin,總,zŏng ,zǒng,zòng,zōng,zóng,always; total,我今天學到「總」這個詞。,wǒ jīntiān xuédào zǒng zhège cí.,"Today I learned the word ""always; total.""",B1,function,adverb,Core Content,
Taiwan Mandarin,泡,pào ,pào,pāo,páo,pǎo,to soak; to make tea,我今天學到「泡」這個詞。,wǒ jīntiān xuédào pào zhège cí.,"Today I learned the word ""to soak; to make tea.""",B1,actions,verb,Core Content,
Taiwan Mandarin,且,qiě ,qiě,qiè,qiē,qié,and; moreover,我今天學到「且」這個詞。,wǒ jīntiān xuédào qiě zhège cí.,"Today I learned the word ""and; moreover.""",B1,function,conjunction,Core Content,
Taiwan Mandarin,比方,bĭfāng ,bǐfāng,bìfāng,bǐfǎng,bífāng,for example,我今天學到「比方」這個詞。,wǒ jīntiān xuédào bǐfāng zhège cí.,"Today I learned the word ""for example.""",B1,function,phrase,Core Content,
Taiwan Mandarin,比方說,bĭfāngshūo,bǐfāngshūo,bìfāngshūo,bǐfǎngshūo,bǐfāngshùo,for example; for instance,我今天學到「比方說」這個詞。,wǒ jīntiān xuédào bǐfāngshūo zhège cí.,"Today I learned the word ""for example; for instance.""",B1,function,phrase,Core Content,
Taiwan Mandarin,傳,chuán ,chuán,chuǎn,chuàn,chuān,to pass on; transmit,我今天學到「傳」這個詞。,wǒ jīntiān xuédào chuán zhège cí.,"Today I learned the word ""to pass on; transmit.""",B1,communication,verb,Core Content,
Taiwan Mandarin,另,lìng ,lìng,līng,líng,lǐng,another,我今天學到「另」這個詞。,wǒ jīntiān xuédào lìng zhège cí.,"Today I learned the word ""another.""",B1,function,determiner,Core Content,
Taiwan Mandarin,另外,lìngwài ,lìngwài,līngwài,lìngwái,lǐngwài,in addition; besides,我今天學到「另外」這個詞。,wǒ jīntiān xuédào lìngwài zhège cí.,"Today I learned the word ""in addition; besides.""",B1,function,adverb,Core Content,
Taiwan Mandarin,左右,zuŏyòu ,zuǒyòu,zuòyòu,zuǒyóu,zuóyòu,about; around,我今天學到「左右」這個詞。,wǒ jīntiān xuédào zuǒyòu zhège cí.,"Today I learned the word ""about; around.""",B1,quantity,phrase,Core Content,
Taiwan Mandarin,當,dāng ,dāng,dáng,dǎng,dàng,to act as; when,我今天學到「當」這個詞。,wǒ jīntiān xuédào dāng zhège cí.,"Today I learned the word ""to act as; when.""",B1,function,verb,Core Content,
Taiwan Mandarin,類,lèi ,lèi,lēi,léi,lěi,type; category,我今天學到「類」這個詞。,wǒ jīntiān xuédào lèi zhège cí.,"Today I learned the word ""type; category.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,樣,yàng ,yàng,yāng,yáng,yǎng,kind; appearance,我今天學到「樣」這個詞。,wǒ jīntiān xuédào yàng zhège cí.,"Today I learned the word ""kind; appearance.""",B1,ideas,noun,Core Content,
